smiles,atom_y,split,radical_type
C=C[CH]/C=C(\C)C(=O)O,"['nan', 'nan', 1.0153789345357531, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]=CC/C=C(\C)C(=O)O,"[0.8601319093031531, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
NC(=O)[C](CO)NC(=O)O,"['nan', 'nan', 'nan', 0.9383239496312513, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
NC(=O)[C@H]([CH]O)NC(=O)O,"['nan', 'nan', 'nan', 'nan', 0.5834981658367414, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C=CS(=O)(=O)[CH]CC(=O)O,"['nan', 'nan', 'nan', 'nan', 'nan', 1.1250260940191414, 'nan', 'nan', 'nan', 'nan']",train,carbon
C=CS(=O)(=O)C[CH]C(=O)O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1800542020216898, 'nan', 'nan', 'nan']",train,carbon
C=[C]S(=O)(=O)CCC(=O)O,"['nan', 1.0839998863848774, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]=CS(=O)(=O)CCC(=O)O,"[0.989803986527715, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
O=C(O)[CH]N(CO)CO,"['nan', 'nan', 'nan', 0.9050962371227479, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]1C[C@@H]1NCc1nccs1,"[0.7200505283100876, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]1C[C@H]1NCc1nccs1,"[0.7029884833654705, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
O=C(O)CN([CH]O)CO,"['nan', 'nan', 'nan', 'nan', 'nan', 0.4698313310366605, 'nan', 'nan', 'nan']",train,carbon
c1csc(CN[C]2CC2)n1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.49953218507994057, 'nan', 'nan', 'nan']",train,carbon
[CH]1[N@]2C[N@]3C[N@@]1CP(C2)C3,"[0.6459380286651241, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]1[N@]2C[N@]3C[N@@]1CP(C2)C3,"[0.6459274768905833, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
O=C(O)CN([CH]O)CO,"['nan', 'nan', 'nan', 'nan', 'nan', 0.4200688541832098, 'nan', 'nan', 'nan']",train,carbon
[CH](NC1CC1)c1nccs1,"[0.7957864368079495, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]1[N@]2C[N@]3C[N@@]1CP(C2)C3,"[0.6459387879961985, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]1[N@@]2C[N@]3C[N@](C2)CP1C3,"[0.7458600528329284, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]1[N@@]2C[N@]3C[N@](C2)CP1C3,"[0.7560584645269447, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]1[N@@]2C[N@]3C[N@](C2)CP1C3,"[0.7560340788672707, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[c]1csc(CNC2CC2)n1,"[0.9871955065772593, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]S[C@@H]1CCCC[C@H]1O,"[0.6223209097041701, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CS[C@@H]1CCCC[C]1O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.4801853413004402, 'nan']",train,carbon
CS[C@@H]1CC[CH]C[C@H]1O,"['nan', 'nan', 'nan', 'nan', 'nan', 0.6230420929564311, 'nan', 'nan', 'nan']",train,carbon
CS[C@@H]1C[CH]CC[C@H]1O,"['nan', 'nan', 'nan', 'nan', 0.6263244750334631, 'nan', 'nan', 'nan', 'nan']",train,carbon
CS[C@@H]1[CH]CCC[C@H]1O,"['nan', 'nan', 'nan', 0.6777672650280724, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CS[C]1CCCC[C@H]1O,"['nan', 'nan', 0.732993727162315, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
O[C@H]1[C@H](O)O[C](CCl)[C@@H]1O,"['nan', 'nan', 'nan', 'nan', 'nan', 0.8421458461997795, 'nan', 'nan', 'nan', 'nan']",train,carbon
O[C@@H]1[C@@H](O)[C@H]([CH]Cl)O[C@H]1O,"['nan', 'nan', 'nan', 'nan', 'nan', 0.841477274973265, 'nan', 'nan', 'nan', 'nan']",train,carbon
O[C]1[C@H](O)O[C@@H](CCl)[C@@H]1O,"['nan', 0.6591431307374376, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CNN[CH]CC(C)=O,"['nan', 'nan', 'nan', 0.38819050743755423, 'nan', 'nan', 'nan', 'nan']",train,carbon
O[C]1[C@H](CCl)O[C@@H](O)[C@@H]1O,"['nan', 0.6488166986507766, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CS[C@@H]1CCC[CH][C@H]1O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.6110027698346067, 'nan', 'nan']",train,carbon
O[C]1O[C@@H](CCl)[C@H](O)[C@H]1O,"['nan', 0.5569921590199558, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]NNCCC(C)=O,"[0.47383006758669327, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]C(=O)CCNNC,"[0.984979432799692, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[c]1cnc(CNC2CC2)s1,"[1.2038185434870026, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CNNC[CH]C(C)=O,"['nan', 'nan', 'nan', 'nan', 0.9626730616329472, 'nan', 'nan', 'nan']",train,carbon
[CH2]N(C)CC(=O)C1CC1,"[0.4219647130496482, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]N(C)CC(=O)C1CC1,"[0.4379138005270031, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C=CC(=O)CCN[C@H]1[CH]C1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.7226729779668393, 'nan']",train,carbon
C=[C]C(=O)CCNC1CC1,"['nan', 1.0316085975670257, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CN(C)[CH]C(=O)C1CC1,"['nan', 'nan', 'nan', 0.7477483982678051, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CN(C)CC(=O)[C]1CC1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.7759767941056929, 'nan', 'nan']",train,carbon
C=CC(=O)[CH]CNC1CC1,"['nan', 'nan', 'nan', 'nan', 1.0299039810662773, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]=CC(=O)CCNC1CC1,"[0.9317293407766736, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C=CC(=O)C[CH]NC1CC1,"['nan', 'nan', 'nan', 'nan', 'nan', 0.5127867676150929, 'nan', 'nan', 'nan', 'nan']",train,carbon
CN(C)CC(=O)[C@@H]1[CH]C1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.7592967282967091, 'nan']",train,carbon
C[CH]N(C(C)=O)C(C)=O,"['nan', 0.7616519072382381, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C=CC(=O)CCN[C@@H]1[CH]C1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.718508451410576, 'nan']",train,carbon
CN(C)CC(=O)[C@H]1[CH]C1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.7903628987567445, 'nan']",train,carbon
[CH2]C(=O)N(CC)C(C)=O,"[1.1481575521666858, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]C(=O)N(CC)C(C)=O,"[1.0470133440338845, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]N1CCCC[C@@H]1C=O,"[0.4607288154640417, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]CN(C(C)=O)C(C)=O,"[0.7512024493457535, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CN1CC[CH]C[C@@H]1C=O,"['nan', 'nan', 'nan', 'nan', 0.6428917684295702, 'nan', 'nan', 'nan', 'nan']",train,carbon
C=CC(=O)CCN[C]1CC1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.47955435178240713, 'nan', 'nan']",train,carbon
CN1C[CH]CC[C@@H]1C=O,"['nan', 'nan', 'nan', 0.6470730230825243, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CN1[CH]CCC[C@@H]1C=O,"['nan', 'nan', 0.43875955878506917, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CN1CCCC[C@@H]1[C]=O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.6840516362437201, 'nan']",train,carbon
CN1CCC[CH][C@@H]1C=O,"['nan', 'nan', 'nan', 'nan', 'nan', 0.7124302581077416, 'nan', 'nan', 'nan']",train,carbon
CN1CCCC[C]1C=O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.6724158345461062, 'nan', 'nan']",train,carbon
CO[C@@H]1O[C](C)[C@H](N)[C@H]1O,"['nan', 'nan', 'nan', 'nan', 0.4946478276329718, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@H]1O[C@@H](OC)[C@H](O)[C@H]1N,"[0.7051439992003972, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CO[C@@H]1O[C@H](C)[C](N)[C@H]1O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.4528168466896673, 'nan', 'nan', 'nan']",train,carbon
CO[C]1O[C@H](C)[C@H](N)[C@H]1O,"['nan', 'nan', 0.5683735878085444, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CO[C@@H]1O[C@H](C)[C@H](N)[C]1O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.5865694879295957, 'nan']",train,carbon
[CH2]O[C@@H]1O[C@H](C)[C@H](N)[C@H]1O,"[0.5537798580807262, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
O=C(NCCCO)[C@H]1[CH]C1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.8083905018375388, 'nan']",train,carbon
O=C(NCCCO)[C@@H]1[CH]C1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.8083163963534804, 'nan']",train,carbon
O=C(NCCCO)[C]1CC1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.910547816486721, 'nan', 'nan']",train,carbon
O=C(N[CH]CCO)C1CC1,"['nan', 'nan', 'nan', 0.7001844754413394, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
O=C(NC[CH]CO)C1CC1,"['nan', 'nan', 'nan', 'nan', 0.7083011803146136, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
O=C(NCC[CH]O)C1CC1,"['nan', 'nan', 'nan', 'nan', 'nan', 0.4048250739112431, 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]CCCC(=O)N(C)C,"[0.5930152618398079, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[CH]CCC(=O)N(C)C,"['nan', 0.5216048050975419, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC[CH]CC(=O)N(C)C,"['nan', 'nan', 0.529742765762506, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]N(C)C(=O)CCCC,"[0.5895964559762525, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]N(C)C(=O)CCCC,"[0.5223307126412957, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CCC[CH]C(=O)N(C)C,"['nan', 'nan', 'nan', 0.8990898848497343, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
NNC1(CO)CC[CH]CC1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.6079327171715144, 'nan', 'nan']",train,carbon
NN[C@]1(CO)[CH]CCCC1,"['nan', 'nan', 'nan', 'nan', 'nan', 0.7083735476079167, 'nan', 'nan', 'nan', 'nan']",train,carbon
NN[C@@]1(CO)C[CH]CCC1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.6028591731856524, 'nan', 'nan', 'nan']",train,carbon
NN[C@]1(CO)C[CH]CCC1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.619407058537287, 'nan', 'nan', 'nan']",train,carbon
CC(=O)[C@](C)(N)C[CH]S,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.6229332888450585, 'nan']",train,carbon
NN[C@@]1(CO)[CH]CCCC1,"['nan', 'nan', 'nan', 'nan', 'nan', 0.645480876010176, 'nan', 'nan', 'nan', 'nan']",train,carbon
CC(=O)[C@](C)(N)[CH]CS,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.7635119300403436, 'nan', 'nan']",train,carbon
NNC1([CH]O)CCCCC1,"['nan', 'nan', 'nan', 0.4672508049028635, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]C[C@H](NC)C(=O)OCC,"[0.6115978760535176, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[CH][C@H](NC)C(=O)OCC,"['nan', 0.628859567295039, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@@](N)(CCS)C(C)=O,"[0.8196320991198625, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[CH]OC(=O)[C@H](CC)NC,"['nan', 0.6439622820285065, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CCOC(=O)[C](CC)NC,"['nan', 'nan', 'nan', 'nan', 'nan', 0.5667022597994464, 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]COC(=O)[C@H](CC)NC,"[0.8409084643153216, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]C(=O)[C@](C)(N)CCS,"[1.0574115739677081, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]N[C@@H](CC)C(=O)OCC,"[0.32561099208736505, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]1CCCC2(CC1)CNC2,"[0.5352530293947899, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]1CCCC2(CC1)CNC2,"[0.5451541592504923, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]1CCCCC2(C1)CNC2,"[0.572393945557954, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]1CCCCCC12CNC2,"[0.5938305801653285, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]1CCCCCC12CNC2,"[0.5538388814806218, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][C@](N)(CO)C(C)(C)C,"[0.7318298035167488, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]1CCCCC2(C1)CNC2,"[0.5585809629152, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC(C)(C)[C@@](C)(N)[CH]O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.41220599385704587, 'nan']",train,carbon
[CH2]C(C)(C)[C@@](C)(N)CO,"[0.6935192338343209, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]C(C)(C)[C@@](C)(N)CO,"[0.6940290629804973, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]1NCC12CCCCCC2,"[0.3708727693276371, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH]1NCC12CCCCCC2,"[0.36092458249032316, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]C(C)(C)[C@@](C)(N)CO,"[0.7527595042540879, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]N(C)[P@@](=O)(OC)N(C)C,"[0.46829639369535636, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]N(C)[P@](=O)(OC)N(C)C,"[0.4155347425915211, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]N(C)[P@](=O)(OC)N(C)C,"[0.447334623242561, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]N(C)[P@@](=O)(OC)N(C)C,"[0.42456230402058, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]OP(=O)(N(C)C)N(C)C,"[0.597024399047518, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]CCC[C@H](N)CC(=O)S,"[0.5867862966655243, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
C[CH]CC[C@H](N)CC(=O)S,"['nan', 0.4961317988931233, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CCCC[C](N)CC(=O)S,"['nan', 'nan', 'nan', 'nan', 0.46008473684701073, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CC[CH]C[C@H](N)CC(=O)S,"['nan', 'nan', 0.5407956359087424, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CCCC[C@H](N)[CH]C(=O)S,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1189775998718778, 'nan', 'nan', 'nan']",train,carbon
CCC[CH][C@H](N)CC(=O)S,"['nan', 'nan', 'nan', 0.6467550068753326, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
FC(F)(Br)[CH]Cl,"['nan', 'nan', 'nan', 'nan', 1.022798365632634, 'nan']",train,carbon
[CH]1O[C@@H]1[C@@H]1CO1,"[0.7264011411063058, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2][N+](=O)[O-],"[1.2819625898596294, 'nan', 'nan', 'nan']",train,carbon
C1O[C]1[C@@H]1CO1,"['nan', 'nan', 0.7268491137332455, 'nan', 'nan', 'nan']",train,carbon
C1O[C]1[C@@H]1CO1,"['nan', 'nan', 0.7242859152430785, 'nan', 'nan', 'nan']",train,carbon
[CH]1O[C@@H]1[C@@H]1CO1,"[0.7264394261841461, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
ClC[C@@H]1[CH]S1,"['nan', 'nan', 'nan', 0.7922663240266673, 'nan']",train,carbon
ClC[C]1CS1,"['nan', 'nan', 0.8104489576260872, 'nan', 'nan']",train,carbon
Cl[CH][C@@H]1CS1,"['nan', 0.8502435325279163, 'nan', 'nan', 'nan']",train,carbon
C[CH]NC=O,"['nan', 0.6912546944825363, 'nan', 'nan', 'nan']",train,carbon
[CH]=C(Br)C(F)(F)F,"[1.1286416018041352, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]CNC=O,"[0.7879282037444304, 'nan', 'nan', 'nan', 'nan']",train,carbon
CCN[C]=O,"['nan', 'nan', 'nan', 0.7345629119657293, 'nan']",train,carbon
Fc1cc(S)c[c]c1Cl,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1360194060078106, 'nan', 'nan']",train,carbon
Fc1cc(S)[c]cc1Cl,"['nan', 'nan', 'nan', 'nan', 'nan', 1.110806637139667, 'nan', 'nan', 'nan']",train,carbon
Fc1[c]c(S)ccc1Cl,"['nan', 'nan', 1.1965196752843665, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Fc1n[c]c(Cl)s1,"['nan', 'nan', 'nan', 1.1653637421300893, 'nan', 'nan', 'nan']",train,carbon
Fc1c[c]cc2ccsc12,"['nan', 'nan', 'nan', 0.9667182159348647, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Fc1cc[c]c2ccsc12,"['nan', 'nan', 'nan', 'nan', 0.999272948236635, 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
O=[N+]([O-])c1c[c]c[nH]1,"['nan', 'nan', 'nan', 'nan', 'nan', 1.1372050045428328, 'nan', 'nan']",train,carbon
Nc1[c]c(F)[nH]n1,"['nan', 'nan', 1.1333355958539342, 'nan', 'nan', 'nan', 'nan']",train,carbon
O=[N+]([O-])c1[c]cc[nH]1,"['nan', 'nan', 'nan', 'nan', 1.1913831704189037, 'nan', 'nan', 'nan']",train,carbon
Brc1cc2ncc[c]c2s1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1045247804205665, 'nan', 'nan']",train,carbon
[CH2]c1nc(C#N)n(C)n1,"[0.9475498428952098, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]n1nc(C)nc1C#N,"[1.0166205783153657, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Brc1cc2n[c]ccc2s1,"['nan', 'nan', 'nan', 'nan', 'nan', 0.8292856227020359, 'nan', 'nan', 'nan', 'nan']",train,carbon
Brc1cc2nc[c]cc2s1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.055401049707836, 'nan', 'nan', 'nan']",train,carbon
O=[N+]([O-])c1cc[c][nH]1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2685106917263826, 'nan']",train,carbon
Fc1ccc([C]2CO2)cc1,"['nan', 'nan', 'nan', 'nan', 'nan', 0.7688851004410581, 'nan', 'nan', 'nan', 'nan']",train,carbon
Fc1[c]ccc2ccsc12,"['nan', 'nan', 1.0894532059319317, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Fc1ccc([C@H]2[CH]O2)cc1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.7589290308634632, 'nan', 'nan', 'nan']",train,carbon
Fc1c[c]c([C@H]2CO2)cc1,"['nan', 'nan', 'nan', 1.0169898016958956, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Fc1[c]cc([C@H]2CO2)cc1,"['nan', 'nan', 1.0612426590961928, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
O=[N+]([O-])c1[c]c(Br)n[nH]1,"['nan', 'nan', 'nan', 'nan', 1.3816697565856553, 'nan', 'nan', 'nan', 'nan']",train,carbon
O[CH]c1nnc(Cl)s1,"['nan', 0.9528026056281919, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Fc1c[c]c([C@H]2CO2)cc1,"['nan', 'nan', 'nan', 0.9862168047150742, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Fc1[c]cc([C@H]2CO2)cc1,"['nan', 'nan', 1.0754006118174897, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
O=[C]c1c(Br)ccnc1Cl,"['nan', 0.8032196123522937, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Brc1[c]c2ncccc2s1,"['nan', 'nan', 1.1843277429089738, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Fc1cccc2c[c]sc12,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2010531081281386, 'nan', 'nan']",train,carbon
Fc1cccc2[c]csc12,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.106894242407109, 'nan', 'nan', 'nan']",train,carbon
N#Cc1[c]c(Cl)cc(F)c1,"['nan', 'nan', 'nan', 1.2720912303820313, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
N#Cc1[c]c(F)cc(Cl)c1,"['nan', 'nan', 'nan', 1.3168009130238953, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Cc1[c]c(Br)ccc1C=O,"['nan', 'nan', 1.0906108185448802, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
O=Cc1c(Br)[c]cnc1Cl,"['nan', 'nan', 'nan', 'nan', 'nan', 1.22279800646676, 'nan', 'nan', 'nan', 'nan']",train,carbon
O=Cc1c(Br)c[c]nc1Cl,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.0428504873254272, 'nan', 'nan', 'nan']",train,carbon
Cc1cc(Br)c[c]c1C=O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1094053499219316, 'nan', 'nan', 'nan']",train,carbon
Cc1ccc(Br)[c]c1C#N,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2004541773583908, 'nan', 'nan', 'nan']",train,carbon
[CH2]Nc1ccccc1F,"[0.52473300488011, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Cc1[c]cc(Br)cc1C#N,"['nan', 'nan', 1.1207268168831035, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
Cc1cc(Br)ccc1[C]=O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.7064970168643999, 'nan']",train,carbon
Cc1cc(Br)[c]cc1C=O,"['nan', 'nan', 'nan', 'nan', 'nan', 1.1083387617866247, 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]c1cc(Br)ccc1C=O,"[1.0719713561189232, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
[CH2]c1ccc(Br)cc1C#N,"[1.0967172508613041, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
